Project ID,Voluntary Registry,Type,Country,R_ratio,Vintage_Age,M_flag,T_flag,RiskScore
GS11534,GOLD,Cookstoves,Uganda,0.1375978398868903,5.0,0,1,0.22012834967196035
VCS108,VCS,Mine Methane Capture,China,0.75684317955,17.0,0,1,0.2199673589945477
VCS1740,VCS,Afforestation/Reforestation,Mexico,2.6374623045243055,13.0,0,0,0.21992924807970418
GS11531,GOLD,Cookstoves,Uganda,0.1487269058307269,5.0,0,1,0.21987189622877854
ACR213,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.563711522619055,11.0,0,1,0.21970740175170703
CAR412,CAR,Manure Methane Digester,United States,0.5802642958518056,17.0,0,1,0.21961871025242946
VCS2393,VCS,N2O Destruction in Nitric Acid Production,South Africa,0.5253777245226805,17.0,0,1,0.21949796021558052
CAR558,CAR,Landfill Methane,United States,1.2263762534661935,16.0,0,1,0.21947688159634823
VCS847,VCS,Manure Methane Digester,Brazil,0.8119064518737477,17.0,0,1,0.21926281887032478
CAR1083,CAR,Manure Methane Digester,United States,1.5657942964153495,11.0,0,1,0.21925239825872544
GS5314,GOLD,Solar Lighting,Kenya,2.9873843485119815,10.0,0,0,0.21916052463219138
ACR440,ACR,HFC Replacement in Foam Production,United States,0.2662606190109811,11.0,0,1,0.2191074928231075
ACR625,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.6738758714913744,5.0,0,1,0.21910662066764067
ACR527,ACR,Advanced Refrigerants,United States,0.2123732151537732,10.0,0,1,0.21908406167774966
VCS678,VCS,RE Bundled,India,1.0082786462952171,18.0,0,1,0.2190604231402776
CAR972,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.2382516245174071,14.0,0,1,0.2187450565846877
GS11526,GOLD,Cookstoves,Uganda,0.1563130542838177,5.0,0,1,0.21830504942976786
CAR975,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.2214447107287748,14.0,0,1,0.2182903785914314
VCS572,VCS,Landfill Methane,China,1.0427813684180516,18.0,0,1,0.21827240948025983
ACR312,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.7254794296189129,10.0,0,1,0.21806021167228695
CAR467,CAR,Landfill Methane,United States,1.1199382238477729,17.0,0,1,0.21804581738143047
CAR504,CAR,Manure Methane Digester,United States,1.1132231516765612,17.0,0,1,0.21804581738143047
GS11673,GOLD,Cookstoves,Senegal,4.0,5.0,0,0,0.21778483777456195
CAR474,CAR,Manure Methane Digester,United States,0.884580191545819,17.0,0,1,0.2176113652786363
GS883,GOLD,Cookstoves,Kenya,0.318981215008172,16.0,0,1,0.217488621768904
VCS1147,VCS,REDD+,Brazil,0.2684834425225237,12.0,0,1,0.21736928562057922
CAR540,CAR,Landfill Methane,United States,0.3281287489220276,16.0,0,1,0.21710174479266822
ACR791,ACR,Advanced Refrigerants,United States,0.1625683925087039,6.0,0,1,0.21693382753852553
GS1167,GOLD,Cookstoves,South Africa,1.122967553114612,15.0,0,0,0.21687716714566893
CAR479,CAR,Manure Methane Digester,United States,0.848754204965333,17.0,0,1,0.2168411850812851
CAR612,CAR,Manure Methane Digester,United States,0.8519867433671815,17.0,0,1,0.2168411850812851
ACR447,ACR,HFC Replacement in Foam Production,United States,0.1948918792901761,9.0,0,1,0.21679986617867808
ACR766,ACR,HFC Replacement in Foam Production,United States,1.648247947905127,5.0,0,1,0.216709956671569
GS12829,GOLD,Clean Water,Nepal,2.4766649148389672,3.0,0,0,0.21635254681624944
ACR429,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.7281251377973008,8.0,0,1,0.2162568311628258
GS11525,GOLD,Cookstoves,Uganda,0.1580059754493464,5.0,0,1,0.21619979230483258
GS849,GOLD,Biodigesters,India,0.9319200539950272,15.0,0,0,0.21587081521513338
GS4220,GOLD,Afforestation/Reforestation,Nicaragua,3.0,11.0,0,0,0.21545270030074
GS2520,GOLD,Biodigesters,India,1.777782784270797,14.0,0,0,0.21524707055400236
ACR451,ACR,HFC Replacement in Foam Production,United States,0.2204122929385869,10.0,0,1,0.21504702394967606
CAR761,CAR,Landfill Methane,United States,0.3385825320363235,16.0,0,1,0.21495188978877175
ACR646,ACR,HFC Refrigerant Reclamation,United States,1.683364867470741,7.0,0,1,0.21489941827573103
VCS1682,VCS,Afforestation/Reforestation,Colombia,0.2945736127495429,11.0,0,1,0.21462479919169536
CAR1063,CAR,Improved Forest Management,United States,0.2942164340479558,11.0,0,1,0.21462479919169536
CAR1159,CAR,Improved Forest Management,United States,0.238043007654131,10.0,0,1,0.21459359676397446
GS1291,GOLD,Cookstoves,Brazil,0.9811709301442352,15.0,0,0,0.21443296832970712
CAR780,CAR,Improved Forest Management,United States,0.3449263926718617,16.0,0,1,0.21417819998559398
VCS3002,VCS,REDD+,Brazil,0.2228780519830981,7.0,0,1,0.21417185964889565
ACR236,ACR,Manure Methane Digester,United States,0.2220606238547502,7.0,0,1,0.21417185964889565
GS1315,GOLD,Improved Irrigation Management,India,1.3839351708752738,14.0,0,1,0.21394727877458397
CAR487,CAR,Manure Methane Digester,United States,0.3071699905756453,15.0,0,1,0.21339989362497155
GS4291,GOLD,Cookstoves,India,2.99112749636687,11.0,0,0,0.21306672468967983
ACR485,ACR,HFC Replacement in Foam Production,United States,0.2612975053908457,10.0,0,1,0.2130654432476443
GS11521,GOLD,Cookstoves,Uganda,0.1622179167683938,5.0,0,1,0.212991434565625
GS11523,GOLD,Cookstoves,Uganda,0.1606529827700185,5.0,0,1,0.212991434565625
GS11522,GOLD,Cookstoves,Uganda,0.1618746784564825,5.0,0,1,0.212991434565625
GS11524,GOLD,Cookstoves,Uganda,0.1594138342880335,5.0,0,1,0.212991434565625
VCS1391,VCS,REDD+,Colombia,1.4364795749661163,13.0,0,1,0.21297857013472982
ACR503,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.6712546606109344,7.0,0,1,0.21284164367827335
ACR426,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.7165869104637757,8.0,0,1,0.21275615847444
GS7596,GOLD,Clean Water,Uganda,2.3947340985468015,3.0,0,0,0.21268358272582544
VCS2960,VCS,Cookstoves,India,2.3835430076316286,3.0,0,0,0.21268358272582544
GS5046,GOLD,Cookstoves,India,2.970729121530041,11.0,0,0,0.21266359640204777
ACR526,ACR,Advanced Refrigerants,United States,0.257249879193601,10.0,0,1,0.21263180765743564
ACR491,ACR,HFC Replacement in Foam Production,Canada,0.2743053278240528,10.0,0,1,0.21238260158161032
VCS4102,VCS,Sustainable Grassland Management,China,1.7603358837305942,6.0,0,1,0.21236455363330395
ACR195,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.4953150667481376,12.0,0,1,0.21234449301461997
GS2396,GOLD,Waste Heat Recovery,China,0.2684239325553448,14.0,0,1,0.21212401183390486
CAR1412,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.1697735796836738,6.0,0,1,0.2120501571379052
GS12015,GOLD,Clean Water,Uganda,1.6024956912806294,5.0,0,1,0.21202152322737397
VCS2483,VCS,REDD+,Papua New Guinea,1.7563785241254606,6.0,0,1,0.21191203375547898
VCS3063,VCS,Composting,China,1.73357264489706,6.0,0,1,0.2118449181427152
VCS2341,VCS,Cookstoves,Zimbabwe,1.727556225661701,6.0,0,1,0.2118449181427152
VCS594,VCS,Afforestation/Reforestation,Kenya,0.3567349328575561,16.0,0,1,0.21163594912112713
CAR980,CAR,Manure Methane Digester,United States,0.2688998895937618,14.0,0,0,0.21151507649804835
ACR383,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.7022192452172524,9.0,0,1,0.21124353888898156
VCS2335,VCS,Landfill Methane,China,3.5467851900130465,7.0,0,0,0.21123092560814327
VCS560,VCS,Waste Heat Recovery,United Arab Emirates,1.0,17.0,0,1,0.21089374554658044
VCS439,VCS,HFC23 Destruction,China,1.0,17.0,0,1,0.21089374554658044
VCS575,VCS,N2O Destruction in Nitric Acid Production,China,1.0,17.0,0,1,0.21089374554658044
VCS567,VCS,N2O Destruction in Nitric Acid Production,India,1.0,17.0,0,1,0.21089374554658044
GS3039,GOLD,Afforestation/Reforestation,Australia,1.0,17.0,0,1,0.21089374554658044
CAR463,CAR,Manure Methane Digester,United States,0.996110650649594,17.0,0,1,0.21089374554658044
ACR385,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.694367861224907,9.0,0,1,0.2106976467996341
GS1588,GOLD,Cookstoves,China,2.5668162495897917,13.0,0,0,0.21053184346669612
ACR418,ACR,Mine Methane Capture,United States,0.254009636053837,7.0,0,1,0.21052194169666102
CAR1016,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.3232501810344801,13.0,0,1,0.21045689793415176
VCS1549,VCS,Brick Manufacturing Emission Reductions,India,2.5954094736127726,12.0,0,0,0.21044029379748805
GS710,GOLD,Cookstoves,China,0.3732704474513664,16.0,0,1,0.2104057976318595
GS6041,GOLD,Clean Water,Eritrea,3.7044656151966806,6.0,0,0,0.2103611712691599
GS11520,GOLD,Cookstoves,Uganda,0.1632592669011417,5.0,0,1,0.21035979634645335
GS11519,GOLD,Cookstoves,Uganda,0.1644460569965639,5.0,0,1,0.21035979634645335
GS11047,GOLD,Clean Water,Burkina Faso,3.573919449901768,4.0,0,0,0.21029128703148306
VCS1886,VCS,Cookstoves,China,0.2913583652497837,12.0,0,1,0.21011166072135776
GS3407,GOLD,Solar Water Heaters,India,2.5551158795851565,13.0,0,0,0.20998624201181554
VCS2387,VCS,Afforestation/Reforestation,China,1.616736686377576,10.0,0,1,0.20966009283923487
GS11205,GOLD,Cookstoves,Rwanda,3.7944065656298456,5.0,0,0,0.20964746841019552
GS11326,GOLD,Cookstoves,DRC,3.788912750700688,5.0,0,0,0.20964746841019552
ACR395,ACR,Improved Forest Management,United States,1.630895175420742,7.0,0,1,0.20963862962449045
GS1015,GOLD,Biodigesters,India,2.838432647627063,10.0,0,0,0.20960568462430423
ACR642,ACR,Advanced Refrigerants,United States,0.195933851510116,6.0,0,1,0.20957014130523643
ACR449,ACR,HFC Replacement in Foam Production,United States,0.2314479220468881,8.0,0,1,0.20951691574518214
CAR888,CAR,Landfill Methane,United States,0.9988126827837518,15.0,0,0,0.2094762313840403
VCS1161,VCS,Landfill Methane,Taiwan,1.0,15.0,0,0,0.2094762313840403
GS1048,GOLD,Weatherization,Mongolia,1.0,15.0,0,0,0.2094762313840403
VCS992,VCS,Mine Methane Capture,South Africa,1.0,15.0,0,0,0.2094762313840403
VCS2508,VCS,REDD+,Brazil,3.408392642751732,8.0,0,0,0.20935692909235248
GS1353,GOLD,Cookstoves,Nigeria,0.319688356979481,14.0,0,0,0.20932414686030099
CAR1015,CAR,Improved Forest Management,United States,0.3308309693468787,13.0,0,1,0.20909104815384325
ACR776,ACR,HFC Refrigerant Reclamation,United States,0.2016376974631679,6.0,0,1,0.20898481618543482
CAR978,CAR,Manure Methane Digester,United States,0.3477580581188543,13.0,0,1,0.2088846418466824
VCS1215,VCS,REDD+,Madagascar,1.0143895438332555,17.0,0,1,0.20884480689142426
CAR772,CAR,Landfill Methane,United States,0.3902135622838874,16.0,0,1,0.2084164670406552
VCS2558,VCS,REDD+,Brazil,1.6209039812578538,9.0,0,1,0.20835876620267796
ACR225,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.34738813308892,11.0,0,1,0.20817297195158002
GS11516,GOLD,Cookstoves,Uganda,0.1696702604558243,5.0,0,1,0.20812210609612924
GS11515,GOLD,Cookstoves,Uganda,0.1712468296512136,5.0,0,1,0.20812210609612924
VCS2357,VCS,Cookstoves,Nepal,3.374494225510934,8.0,0,0,0.20797624177034282
GS11514,GOLD,Cookstoves,Uganda,0.173620409842058,5.0,0,1,0.20790765746568673
VCS587,VCS,Improved Forest Management,Australia,1.244140534352326,15.0,0,1,0.20787772427845802
GS708,GOLD,Methane Recovery in Wastewater,Thailand,1.049220102075686,17.0,0,1,0.207800027200838
GS11518,GOLD,Cookstoves,Uganda,0.1659702678053904,5.0,0,1,0.20767102116654704
GS11517,GOLD,Cookstoves,Uganda,0.1675468370007797,5.0,0,1,0.20767102116654704
ACR579,ACR,Improved Forest Management,United States,0.2663634938466109,7.0,0,1,0.20765827334790005
VCS638,VCS,Landfill Methane,United States,1.1222078808346978,16.0,0,1,0.20765152273072682
CAR1250,CAR,Ozone Depleting Substances Recovery & Destruction,United States,1.584963221523488,10.0,0,1,0.20757346526463893
CAR799,CAR,Manure Methane Digester,United States,0.3439736229166903,15.0,0,1,0.20739091074854038
GS3366,GOLD,Cookstoves,India,2.5363388594607907,13.0,0,0,0.20726712686505627
GS11513,GOLD,Cookstoves,Uganda,0.1760987068060278,5.0,0,1,0.20708208644760306
CAR1108,CAR,Manure Methane Digester,United States,1.3979388267193669,11.0,0,1,0.20706333964937085
CAR457,CAR,Landfill Methane,United States,0.3800127800997521,16.0,0,1,0.20681071988085337
GS5418,GOLD,Cookstoves,India,2.9509825082380856,9.0,0,0,0.20674671174439763
CAR1177,CAR,Manure Methane Digester,United States,0.3528197402017487,11.0,0,1,0.20674126484132707
GS5417,GOLD,Cookstoves,India,2.812298220595295,10.0,0,0,0.20672693405903536
ACR673,ACR,Improved Forest Management,United States,0.2859468094965472,7.0,0,1,0.20663237851920233
ACR432,ACR,Ozone Depleting Substances Recovery & Destruction,United States,0.269066072012257,8.0,0,1,0.2066261327606585
ACR516,ACR,HFC Replacement in Foam Production,United States,0.2717951162999893,8.0,0,1,0.2066261327606585
ACR393,ACR,Improved Forest Management,United States,0.277188980804059,8.0,0,1,0.2066261327606585
ACR368,ACR,Improved Forest Management,United States,0.2702883418632266,8.0,0,1,0.2066261327606585
GS11501,GOLD,Bundled Energy Efficiency,India,1.5590522683883106,5.0,0,1,0.20660139383991877
CAR1262,CAR,Improved Forest Management,Mexico,1.4592841950901785,12.0,0,1,0.20653938291718688
VCS953,VCS,REDD+,Paraguay,0.3030907767427024,14.0,0,0,0.2064664055286829
VCS3239,VCS,Cookstoves,Madagascar,3.5355655858999993,4.0,0,0,0.20638503540148675
ACR450,ACR,HFC Replacement in Foam Production,United States,0.2300340602677067,9.0,0,1,0.2062091202077505
ACR322,ACR,Manure Methane Digester,United States,0.2320955678997134,9.0,0,1,0.2062091202077505
CAR1269,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.2318040844397231,9.0,0,1,0.2062091202077505
ACR677,ACR,Improved Forest Management,United States,0.1811783118692982,5.0,0,1,0.20603295031992863
ACR387,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.5905360638721548,9.0,0,1,0.206016835835805
CAR1007,CAR,Manure Methane Digester,United States,0.3226861749045178,12.0,0,1,0.20600272786331633
GS10811,GOLD,Biodigesters,Nepal,0.2556966377926516,8.0,0,1,0.2059730932984681
VCS4429,VCS,REDD+,Peru,0.1857649613964576,5.0,0,1,0.2057427705371885
ACR1114,ACR,Advanced Refrigerants,United States,2.3234016689535495,3.0,0,0,0.20562177708329565
GS6301,GOLD,Biodigesters,India,2.941663672828542,9.0,0,0,0.20552739815694085
VCS1811,VCS,REDD+,Brazil,1.3262461012193691,11.0,0,1,0.20546239258272528
ACR419,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.618364994341124,8.0,0,1,0.20543741474850366
VCS1684,VCS,Afforestation/Reforestation,Laos,1.3696359411309065,11.0,0,1,0.205309499293501
CAR944,CAR,Manure Methane Digester,United States,0.3508644486806306,14.0,0,0,0.2053074930966428
VCS1887,VCS,Cookstoves,China,0.3078489517891994,12.0,0,1,0.20517957419102675
GS3109,GOLD,Biodigesters,Nepal,2.4696822842085298,13.0,0,0,0.20510721589593484
CAR532,CAR,Manure Methane Digester,United States,0.5783878467307326,16.0,0,1,0.20510482372857114
GS1365,GOLD,Cookstoves,Peru,0.3547728296793145,15.0,0,1,0.20486153966631418
ACR517,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.588613025983234,7.0,0,1,0.2048213052328539
VCS596,VCS,Afforestation/Reforestation,Kenya,0.3935304443238097,16.0,0,1,0.20474676767755007
CAR577,CAR,Mine Methane Capture,United States,0.3946426371890235,16.0,0,1,0.20474676767755007
ACR486,ACR,HFC Replacement in Foam Production,United States,0.2483683858762071,9.0,0,1,0.2044346383959746
CAR1242,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.295015124702954,10.0,0,1,0.20428942295508631
GS11901,GOLD,Cookstoves,Zambia,2.318702257671231,3.0,0,0,0.20415297522949494
CAR1270,CAR,Ozone Depleting Substances Recovery & Destruction,United States,1.5609892696853391,9.0,0,1,0.20408684306293395
ACR401,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.6812740554716814,8.0,0,1,0.2040700270085022
ACR501,ACR,HFC Replacement in Foam Production,Canada,0.2438075249775912,9.0,0,1,0.2039848007005067
GS2092,GOLD,Cookstoves,China,0.3625706893788493,15.0,0,1,0.20396172768878731
CAR658,CAR,Improved Forest Management,United States,0.6589666009671469,16.0,0,1,0.20388308248414877
CAR627,CAR,Landfill Methane,United States,0.4996660710701791,16.0,0,1,0.20382290931400784
VCS1916,VCS,Improved Forest Management,Canada,0.2845594188595129,8.0,0,1,0.20373450456022682
VCS1218,VCS,REDD+,Peru,0.3049055826286506,14.0,0,1,0.2037283976764537
CAR657,CAR,Improved Forest Management,United States,0.5672381718841095,16.0,0,1,0.20367673757010848
GS7688,GOLD,Clean Water,Zambia,3.644931455975198,6.0,0,0,0.2036573126667815
GS824,GOLD,Cookstoves,Kenya,0.7315606752313658,16.0,0,1,0.20365255178935424
ACR585,ACR,HFC Refrigerant Reclamation,United States,0.2110486763719209,6.0,0,1,0.2036274438605874
VCS889,VCS,Manure Methane Digester,Brazil,0.934897260581666,16.0,0,1,0.2035931395644396
GS843,GOLD,Cookstoves,Kenya,0.5289692417094329,16.0,0,1,0.20353412956723788
GS841,GOLD,Methane Recovery in Wastewater,Viet Nam,0.3695331074127959,15.0,0,1,0.2034064970127533
GS12047,GOLD,Landfill Methane,Brazil,3.729845419093195,5.0,0,0,0.20320945620530814
CAR960,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.3154334991851537,14.0,0,1,0.20320147930222873
CAR1391,CAR,Improved Forest Management,United States,1.6993426993332632,6.0,0,1,0.2031778849803191
VCS1558,VCS,Afforestation/Reforestation,Guatemala,1.5270013749747282,10.0,0,1,0.2031716344378006
ACR271,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.5296357811733363,10.0,0,1,0.2031716344378006
ACR243,ACR,Mine Methane Capture,United States,1.5240978845457638,10.0,0,1,0.2031716344378006
CAR906,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.3228310560023447,14.0,0,1,0.20312416424651944
VCS1550,VCS,Landfill Methane,Brazil,0.3239134043212642,14.0,0,1,0.20312416424651944
CAR488,CAR,Manure Methane Digester,United States,0.591869897138442,16.0,0,1,0.20311345903456804
VCS1367,VCS,Improved Forest Management,United States,0.7382141113927608,16.0,0,1,0.20310975962509029
GS2688,GOLD,Bundled Energy Efficiency,Mongolia,0.0078372453943006,13.0,0,0,0.20279588724516318
VCS2332,VCS,Landfill Methane,Mexico,0.0049317122247282,13.0,0,0,0.20279588724516318
CAR796,CAR,Composting,United States,0.5874076510606749,16.0,0,1,0.20266406820944746
VCS1060,VCS,Improved Forest Management,United States,1.6609488977309594,14.0,0,0,0.20264979142691839
GS2095,GOLD,Clean Water,Laos,1.685375646156806,14.0,0,0,0.20264979142691839
ACR389,ACR,Improved Forest Management,United States,1.5225350715896089,9.0,0,1,0.20245172790051655
CAR878,CAR,Landfill Methane,United States,0.8942587026452506,15.0,0,1,0.20227461535999036
CAR901,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.8946363519275622,15.0,0,1,0.20227461535999036
CAR489,CAR,Manure Methane Digester,United States,0.9542768731856728,16.0,0,1,0.20224900912003702
ACR641,ACR,Advanced Refrigerants,United States,0.2263910885197931,6.0,0,1,0.2022474497004462
ACR502,ACR,HFC Replacement in Foam Production,Canada,0.2864825867383748,8.0,0,1,0.20223926198296882
CAR1004,CAR,Improved Forest Management,United States,0.483674614323993,13.0,0,1,0.20222804378295375
ACR772,ACR,Ozone Depleting Substances Recovery & Destruction,Canada,1.56777130968243,7.0,0,1,0.20215433145113945
CAR955,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.5755355087112232,13.0,0,1,0.20203110498921636
VCS2383,VCS,Mine Methane Capture,China,0.2249216561676624,6.0,0,1,0.20179835179080904
GS11441,GOLD,Biodigesters,India,0.2252406905044573,6.0,0,1,0.20179835179080904
CAR1294,CAR,Manure Methane Digester,United States,0.2307243994919324,6.0,0,1,0.20179835179080904
ACR515,ACR,HFC Replacement in Foam Production,United States,0.2539195659000728,9.0,0,1,0.2016720019621788
VCS1673,VCS,Brick Manufacturing Emission Reductions,India,0.3715217617050573,11.0,0,1,0.20155928600275688
VCS1517,VCS,Manure Methane Digester,Mexico,0.9755176857044336,16.0,0,1,0.2014300789388615
VCS961,VCS,Afforestation/Reforestation,Uruguay,1.3006473334719115,13.0,0,1,0.20141913502802164
CAR824,CAR,Landfill Methane,United States,0.4661865118120105,15.0,0,1,0.2013939763733202
GS7466,GOLD,Cookstoves,India,3.3068795420923895,8.0,0,0,0.20127104727335277
GS1223,GOLD,Manure Methane Digester,Türkiye,3.3054370611431168,8.0,0,0,0.20127104727335277
VCS2652,VCS,Afforestation/Reforestation,China,0.2652097148911855,9.0,0,1,0.20120939379140326
CAR1051,CAR,Ozone Depleting Substances Recovery & Destruction,United States,1.340920686145409,12.0,0,1,0.201110322411501
CAR794,CAR,Manure Methane Digester,United States,0.4797717727543422,15.0,0,1,0.20100740438172576
CAR1103,CAR,Improved Forest Management,United States,0.5540304104210786,11.0,0,1,0.20091420235666926
ACR568,ACR,HFC Replacement in Foam Production,United States,1.5243202520154593,7.0,0,1,0.20075983345654078
CAR805,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.3892973006818277,15.0,0,1,0.20065538850700004
VCS1082,VCS,Cookstoves,Kenya,0.8373335371175527,15.0,0,1,0.20059953513437917
CAR1041,CAR,Improved Forest Management,United States,1.3201756096903412,11.0,0,1,0.20053544216061012
CAR1046,CAR,Improved Forest Management,United States,1.385276204923615,12.0,0,1,0.2004886472552188
ACR221,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.3764786744022133,12.0,0,1,0.2004886472552188
ACR473,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.5360173272888,7.0,0,1,0.2004734935508034
VCS2306,VCS,Landfill Methane,Brazil,0.7565708393252965,15.0,0,1,0.2004322692287984
VCS1360,VCS,REDD+,Peru,0.7925845345421131,15.0,0,1,0.20032905218604993
ACR183,ACR,Ozone Depleting Substances Recovery & Destruction,United States,0.4717812125322577,13.0,0,1,0.20017878309628717
CAR785,CAR,Landfill Methane,United States,0.6587390601590348,15.0,0,1,0.20013698372812877
VCS658,VCS,Afforestation/Reforestation,Peru,0.6605935966202404,15.0,0,1,0.20013698372812877
GS11149,GOLD,Cookstoves,Ethiopia,3.6928500388517818,5.0,0,0,0.20009065990910216
GS11148,GOLD,Cookstoves,Ethiopia,3.714593581214799,5.0,0,0,0.20009065990910216
GS11183,GOLD,Community Boreholes,Togo,2.282554298868982,3.0,0,0,0.1998245653631764
ACR708,ACR,Advanced Refrigerants,United States,0.2295913495399869,5.0,0,1,0.1997399912270854
VCS2863,VCS,Landfill Methane,China,0.2136101777152888,5.0,0,1,0.19972412789792174
VCS2316,VCS,Manure Methane Digester,Brazil,0.5390787144769589,11.0,0,1,0.19969715303921393
VCS998,VCS,Lighting,Viet Nam,0.3443990787269682,14.0,0,1,0.19966358934185743
GS2534,GOLD,Solar - centralized,China,0.5333437373644224,13.0,0,1,0.19964252276513042
ACR189,ACR,Improved Forest Management,United States,0.5587295929989338,13.0,0,1,0.1995387994723475
GS2442,GOLD,Waste Heat Recovery,China,0.3467430340628755,14.0,0,1,0.19951266836454581
GS11905,GOLD,Cookstoves,Malawi,0.2294651787583447,5.0,0,1,0.19945118284501398
CAR1032,CAR,Improved Forest Management,United States,0.673937554101299,13.0,0,1,0.19944912007445842
GS10810,GOLD,Biodigesters,Nepal,0.2986041792613806,8.0,0,1,0.19922305652678432
CAR977,CAR,Manure Methane Digester,United States,0.4365976744896545,13.0,0,1,0.1990797874244375
ACR257,ACR,Improved Forest Management,United States,0.3806381526580961,11.0,0,1,0.19904873355546984
VCS825,VCS,Afforestation/Reforestation,Uganda,0.5972459696388615,15.0,0,1,0.19902461522524256
CAR1003,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.3736499661487702,13.0,0,1,0.19899798438168664
GS11337,GOLD,Manure Methane Digester,China,3.596323742821092,6.0,0,0,0.19884638012074135
VCS1543,VCS,Afforestation/Reforestation,Uruguay,0.563772223125419,13.0,0,1,0.19870904062310984
VCS2410,VCS,Afforestation/Reforestation,Ghana,2.858833266475477,9.0,0,0,0.1986665557556491
GS3363,GOLD,Cookstoves,India,1.2485813530304355,14.0,0,1,0.19863115304132242
VCS1392,VCS,REDD+,Colombia,0.5080861692954676,13.0,0,1,0.19851873373282622
VCS827,VCS,Afforestation/Reforestation,Uganda,0.5048542240286179,15.0,0,1,0.19846632612652496
CAR795,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.6112449614491651,15.0,0,1,0.19828406395409856
ACR285,ACR,Ozone Depleting Substances Recovery & Destruction,United States,0.5593100581005914,11.0,0,1,0.1982386820921823
GS4124,GOLD,Cookstoves,China,0.4098724729262541,14.0,0,1,0.19823406368537005
ACR179,ACR,Ozone Depleting Substances Recovery & Destruction,United States,0.6197816380853192,13.0,0,1,0.19810143662314503
GS11409,GOLD,Solar Water Heaters,India,0.2366202152509329,5.0,0,1,0.19806698798798208
VCS1403,VCS,REDD+,Paraguay,0.0220688666414245,13.0,0,0,0.19805997872708114
VCS1285,VCS,Improved Forest Management,Australia,0.4146722566871393,14.0,0,1,0.19803035510522277
GS4269,GOLD,Clean Water,Cambodia,0.2800880533009728,9.0,0,1,0.1979976749071943
GS1146,GOLD,Cookstoves,Burkina Faso,2.69844397296771,10.0,0,0,0.19796559871386063
CAR1104,CAR,Improved Forest Management,United States,0.5152846778499519,11.0,0,1,0.19772175926906876
VCS1440,VCS,Landfill Methane,El Salvador,1.0,16.0,0,1,0.19765002896301087
VCS651,VCS,Composting,Pakistan,1.0,16.0,0,1,0.19765002896301087
GS11903,GOLD,Cookstoves,Malawi,0.2438097508780907,5.0,0,1,0.1976193040607542
ACR868,ACR,Advanced Refrigerants,United States,0.246164564405021,5.0,0,1,0.1976193040607542
VCS1375,VCS,University Campus Emission Reductions,United States,0.0160343010600892,13.0,0,0,0.19761229717063677
VCS2576,VCS,Afforestation/Reforestation,Uruguay,0.3402682536338681,10.0,0,1,0.1975935654262706
CAR883,CAR,Ozone Depleting Substances Recovery & Destruction,United States,1.1220186672782562,15.0,0,1,0.19757335295047854
VCS2566,VCS,REDD+,Brazil,0.3462749839366135,10.0,0,1,0.19738080977998707
ACR196,ACR,Ozone Depleting Substances Recovery & Destruction,United States,0.6874431750177955,13.0,0,1,0.19732342532939
ACR172,ACR,Ozone Depleting Substances Recovery & Destruction,United States,0.6858753479491212,13.0,0,1,0.19732342532939
ACR351,ACR,Ozone Depleting Substances Recovery & Destruction,United States,0.3498459119959068,10.0,0,1,0.1972301487816804
GS10976,GOLD,Cookstoves,Bangladesh,3.138554264393369,8.0,0,0,0.19696874121222901
GS10977,GOLD,Cookstoves,Bangladesh,3.144798883831503,8.0,0,0,0.19696874121222901
GS10978,GOLD,Cookstoves,Bangladesh,3.1440023036753857,8.0,0,0,0.19696874121222901
ACR181,ACR,Ozone Depleting Substances Recovery & Destruction,United States,0.6352639303884781,13.0,0,1,0.19694874841405358
