Project ID,Project Name,Voluntary Registry,Type,Scope,Country,Region,Methodology / Protocol,Voluntary Status,Reduction / Removal,First Year of Project (Vintage),Total Credits  Issued,Total Credits  Retired,Total Credits Remaining,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,start_year,start_year_missing,Vintage_Age
GS23303,Agroforestry for Sustainable Land Use and Livelihood Enhancement in India by Infosys,GOLD,Afforestation/Reforestation,Forestry & Land Use,India,Southern Asia,Unknown,Listed,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23304,"""GREEN ICS BANGLADESH PART 2""",GOLD,Cookstoves,Household & Community,Bangladesh,Southern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23306,Battery Storage Hybrid Renewable Energy Project by Hero Future Energies in Andhra Pradesh,GOLD,RE Bundled,Renewable Energy,India,Southern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23309,GS12953 GS12954 RVPA-1 Pungue Project,GOLD,Community Boreholes,Household & Community,Mozambique,Sub-Saharan Africa,Unknown,Gold Standard Certified Design,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23310,GS11949 GS11996 RVPA-12 Small-scale solar electrical programme South Africa,GOLD,Solar - Centralized,Renewable Energy,South Africa,Sub-Saharan Africa,Unknown,Gold Standard Certified Design,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23321,Healthy Kitchens and Happy Lives in Tanzania-VPA01,GOLD,Cookstoves,Household & Community,Tanzania,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23325,GS12953 GS12954 RVPA-2 Pungue Project,GOLD,Community Boreholes,Household & Community,Mozambique,Sub-Saharan Africa,Unknown,Gold Standard Certified Design,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23328,ATEC Biodigesters in Bangladesh,GOLD,Biodigesters,Household & Community,Bangladesh,Southern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23329,Nicaragua Sun Power,GOLD,Solar - Centralized,Renewable Energy,Nicaragua,Latin America and the Caribbean,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23330,Landfill gas recovery energy generation and  biogas distribution from CTR Santa Rosa,GOLD,Landfill Methane,Waste Management,Brazil,Latin America and the Caribbean,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23331,Indonesia Sustainable Ride Programme by EcoSecurities,GOLD,Electric Vehicles & Charging,Transportation,Indonesia,South-Eastern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23332,GS23331 – VPA 1 – Sustainable Electric Motorbike Project by ESB and EcoSecurities,GOLD,Electric Vehicles & Charging,Transportation,Indonesia,South-Eastern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23333,GOKTEPE WPP Capacity Increase Project,GOLD,Wind,Renewable Energy,Türkiye,Western Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23334,EcoHome Clean Cooking Project in Nigeria,GOLD,Cookstoves,Household & Community,Nigeria,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23337,GS12792 GS13130 VPA-2 Hygiene and Environmental Care for Tanks and Overhead Reservoirs (HECTOR),GOLD,Clean Water,Household & Community,India,Southern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23338,Resilient Futures: Building Resilience to Poverty and Climate Change,GOLD,Bundled Energy Efficiency,Household & Community,Togo,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23339,Empowering Communities Through Improved Cookstoves,GOLD,Cookstoves,Household & Community,Togo,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23340,Niger Delta Community-Driven Mangrove Restoration [Real Case VPA],GOLD,Wetland Restoration,Forestry & Land Use,Nigeria,Sub-Saharan Africa,Unknown,Listed,Mixed,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23341,Niger Delta Community-Driven Mangrove Restoration [Regular VPA 1],GOLD,Wetland Restoration,Forestry & Land Use,Nigeria,Sub-Saharan Africa,Unknown,Listed,Mixed,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23342,GS10963 GS11007 VPA 6 – UpEnergy Social and Climate Impact Programme – Cooking Devices VPA 48,GOLD,Cookstoves,Household & Community,Zambia,Sub-Saharan Africa,Unknown,Gold Standard Certified Design,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23353,GS10963 GS11007 VPA 6 – UpEnergy Social and Climate Impact Programme – Cooking Devices VPA 49,GOLD,Cookstoves,Household & Community,Zambia,Sub-Saharan Africa,Unknown,Gold Standard Certified Design,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23355,Oyu - Ubuntu Borehole Revival,GOLD,Community Boreholes,Household & Community,South Africa,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23356,GS23355 VPA01 Oyu - Ubuntu Borehole Revival,GOLD,Community Boreholes,Household & Community,South Africa,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23357,Enhancing Climate Resilience and Rural Livelihoods through Plantation Project by Infosys,GOLD,Afforestation/Reforestation,Forestry & Land Use,India,Southern Asia,Unknown,Listed,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23358,Project Saladillo: Sustainable Mosaic Afforestation Operation in Eastern Paraguay,GOLD,Afforestation/Reforestation,Forestry & Land Use,Paraguay,Latin America and the Caribbean,Unknown,Listed,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23359,Green Horizon: Promoting Sustainable Agroforestry Practices for Enhanced Carbon Sequestration and Improved Smallholder's Livelihood in India,GOLD,Afforestation/Reforestation,Forestry & Land Use,India,Southern Asia,Unknown,Listed,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23360,Madad Electric Cookstove (MEC),GOLD,Cookstoves,Household & Community,Pakistan,Southern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23361,Sterling Improved Cookstoves Carbon Project,GOLD,Cookstoves,Household & Community,Ghana,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23363,Ghana Cocoa Agroforestry Livelihoods Project,GOLD,Afforestation/Reforestation,Forestry & Land Use,Ghana,Sub-Saharan Africa,Unknown,Listed,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23364,MEC - VPA 1 - KP & GB Regions,GOLD,Cookstoves,Household & Community,Pakistan,Southern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23365,The Cameroon Clean Households´ Energy Program,GOLD,Bundled Energy Efficiency,Household & Community,Cameroon,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23366,GS23365 Clean Cooking with Heat Retention Cookers in Cameroon No. 1,GOLD,Cookstoves,Household & Community,Cameroon,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23367,Carbono Vivo Marañón,GOLD,Afforestation/Reforestation,Forestry & Land Use,Colombia,Latin America and the Caribbean,Unknown,Listed,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23368,Carbono Vivo Marañón KardiaNuts & Kashú,GOLD,Afforestation/Reforestation,Forestry & Land Use,Colombia,Latin America and the Caribbean,Unknown,Listed,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23369,GS12600 VPA-5 Improved Cooking: Madagascar,GOLD,Cookstoves,Household & Community,Madagascar,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23370,GS12600 VPA-6 Improved Cooking: Madagascar,GOLD,Cookstoves,Household & Community,Madagascar,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23372,Accelerating Access to Clean Cooking in Kenya by Nyalore Impact Limited,GOLD,Cookstoves,Household & Community,Kenya,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23375,Producción sostenible de biofertilizantes y biogás a partir de desechos de materia orgánica. Canarias,GOLD,Biomass,Renewable Energy,Spain,Europe,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23376,Producción sostenible de biofertilizantes y biogás a partir de desechos de materia orgánica. Gran Canaria,GOLD,Biomass,Renewable Energy,Spain,Europe,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23378,GS23365 Clean Cooking with Biomass Gasification in Cameroon No. 1,GOLD,Cookstoves,Household & Community,Cameroon,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23379,University of Guam Sustainable Reforestation and Carbon Offset Initiative,GOLD,Afforestation/Reforestation,Forestry & Land Use,Guam,Oceania,Unknown,Listed,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23380,GS12602 GS12677 RVPA-1 Powerstove Multiple Fuel Project,GOLD,Cookstoves,Household & Community,Nigeria,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23381,Project Vrihi : Decarbonising Paddy Farming with AWD in districts of East India,GOLD,Rice Emission Reductions,Agriculture,India,Southern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23383,METHANE EMISSION REDUCTION BY AWD IN RICE FARMING IN CAMBODIA,GOLD,Rice Emission Reductions,Agriculture,Cambodia,South-Eastern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23384,METHANE EMISSION REDUCTION BY AWD IN RICE FARMING IN CAMBODIA-VPA01,GOLD,Rice Emission Reductions,Agriculture,Cambodia,South-Eastern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23385,METHANE EMISSION REDUCTION BY AWD IN RICE FARMING IN CAMBODIA-VPA02,GOLD,Rice Emission Reductions,Agriculture,Cambodia,South-Eastern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23387,Delivering Safe Drinking Water in Odisha by Spring Health,GOLD,Clean Water,Household & Community,India,Southern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23388,UpEnergy – Social and Climate Impact Programme-Cooking  Devices,GOLD,Cookstoves,Household & Community,Tanzania,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23389,UpEnergy – Social and Climate Impact Programme-Cooking Devices,GOLD,Cookstoves,Household & Community,Tanzania,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23390,UpEnergy – Social and Climate Impact Programme-Cooking Devices,GOLD,Cookstoves,Household & Community,Tanzania,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23391,UpEnergy – Social and Climate Impact Programme-Cooking Devices,GOLD,Cookstoves,Household & Community,Tanzania,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23392,Clean Cookstove Project for households in Nepal,GOLD,Cookstoves,Household & Community,Nepal,Southern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23393,Avoiding methane emissions through composting at DN Agrar Romania,GOLD,Manure Methane Digester,Agriculture,Romania,Eastern Europe,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23394,VPA 1: GS23381 - Project Vrihi : Decarbonising Paddy Farming with AWD in districts of East India,GOLD,Rice Emission Reductions,Agriculture,India,Southern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23395,GS23392 VPA-1 Clean Cookstove Project for households in Nepal,GOLD,Cookstoves,Household & Community,Nepal,Southern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23397,GS PoA for Sustainable Rice Cultivation Projects in India,GOLD,Rice Emission Reductions,Agriculture,India,Southern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23398,VPA1-GS PoA for Sustainable Rice Cultivation Projects in India,GOLD,Rice Emission Reductions,Agriculture,India,Southern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23399,Green Briquettes for Fossil Fuel Displacement in South Africa,GOLD,Biomass,Renewable Energy,South Africa,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23400,GS23399 VPA-1 Renewable Biomass Briquette Production for Clean Energy,GOLD,Biomass,Renewable Energy,South Africa,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23403,GS2393 VPA_1 Impact Water Safe Drinking Water initiative in Uganda,GOLD,Clean Water,Household & Community,Uganda,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23404,GS2393 GS23403 RVPA_1 Impact Water Safe Drinking Water initiative in Uganda VPA1,GOLD,Clean Water,Household & Community,Uganda,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23405,GS2393 GS23403 RVPA_1 Impact Water Safe Drinking Water initiative in Uganda VPA2,GOLD,Clean Water,Household & Community,Uganda,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23406,GS2393 GS23403 RVPA_1 Impact Water Safe Drinking Water initiative in Uganda VPA3,GOLD,Clean Water,Household & Community,Uganda,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23407,GS2393 GS23403 RVPA_1 Impact Water Safe Drinking Water initiative in Uganda VPA4,GOLD,Clean Water,Household & Community,Uganda,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23408,Climate Protection Project in Karnali Province Nepal,GOLD,Bundled Energy Efficiency,Household & Community,Nepal,Southern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23409,GS12600 VPA-7 Improved Cooking: Madagascar,GOLD,Cookstoves,Household & Community,Madagascar,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23410,BIWACALI,GOLD,Wetland Restoration,Forestry & Land Use,Ethiopia,Sub-Saharan Africa,Unknown,Listed,Mixed,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23411,Sustainable Rice Production in Southeast and South Asia,GOLD,Rice Emission Reductions,Agriculture,Indonesia,South-Eastern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23412,RVPA-1 Methane Reduction by Alternate Wetting and Drying (AWD) in Indonesia,GOLD,Rice Emission Reductions,Agriculture,Indonesia,South-Eastern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23413,RVPA-2 Methane Reduction by Alternate Wetting and Drying (AWD) in Vietnam,GOLD,Rice Emission Reductions,Agriculture,Viet Nam,South-Eastern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23414,Industrial Boiler Fuel Switch-Biomass Waste Recycling and Reuse in East Africa,GOLD,Biomass,Renewable Energy,Kenya,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23415,GS23414 VPA -1 Industrial boiler fuel switch in Kenya,GOLD,Biomass,Renewable Energy,Kenya,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23418,Infosys Agroforestry Project for Rural Farmers in India,GOLD,Afforestation/Reforestation,Forestry & Land Use,India,Southern Asia,Unknown,Listed,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23420,Durable Solutions Congo: Clean energy and environmental resilience in the DRC,GOLD,Bundled Energy Efficiency,Household & Community,DRC,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23421,GS23301 VPA-1 Rwanda Clean Cookstoves project,GOLD,Cookstoves,Household & Community,Rwanda,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23422,GS23301 VPA-2 Rwanda Safe Water Filter project,GOLD,Clean Water,Household & Community,Rwanda,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23423,FS BECCS Project,GOLD,BECCS,Engineered Removal,Brazil,Latin America and the Caribbean,Unknown,Listed,Long-Duration Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23431,MuLaKiLa,GOLD,Afforestation/Reforestation,Forestry & Land Use,Rwanda,Sub-Saharan Africa,Unknown,Listed,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23433,GHG Emissions Reduction & Sequestration - Afforestation/Reforestation - Future Radici,GOLD,Afforestation/Reforestation,Forestry & Land Use,Italy,Europe,Unknown,Listed,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23434,GS12087 VPA-2 SCIF Schools Drinking Water Project in Rwanda,GOLD,Clean Water,Household & Community,Rwanda,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23435,GHG Emissions Reduction & Sequestration - Afforestation/Reforestation - Future Radici (Lanuvio-Roma-Lazio),GOLD,Afforestation/Reforestation,Forestry & Land Use,Italy,Europe,Unknown,Listed,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23436,Climate Friendly Paddy Cultivation in Bangladesh,GOLD,Rice Emission Reductions,Agriculture,Bangladesh,Southern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23437,GS23436 VPA-1 Climate Friendly Paddy Cultivation in Bangladesh,GOLD,Rice Emission Reductions,Agriculture,Bangladesh,Southern Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23452,Sala Makala Cookstove Project,GOLD,Cookstoves,Household & Community,DRC,Sub-Saharan Africa,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23453,Community Initiated Regeneration for  Carbon and Livelihood Enhancement (CIRCLE) Project,GOLD,Afforestation/Reforestation,Forestry & Land Use,Zambia,Sub-Saharan Africa,Unknown,Listed,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23461,A/R project in France with Paulownia trees,GOLD,Afforestation/Reforestation,Forestry & Land Use,France,Europe,Unknown,Listed,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23470,Cova Safe Water Program in Central America,GOLD,Clean Water,Household & Community,Honduras,Latin America and the Caribbean,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS23471,Cova Safe Water Project - Honduras,GOLD,Clean Water,Household & Community,Honduras,Latin America and the Caribbean,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
